-2.051079	-4.8803415	2.2469523	16.717007	-9.207524	-38.27092	-20.13334	-18.052252	16.066702	-14.230404	4.604054	12.564883	-16.647734	-4.325739	21.33126	-9.965426	-46.09451	-16.492678	-40.848488	23.792595	3.5542555	9.97547	42.994713	-13.984688	-21.54546	43.674217	-32.599976	-22.683363	-4.8096337	-24.250166	-32.193336	3.146247	22.537285	16.068773	-14.225516	-6.2376847	-53.574135	23.2695	-33.57078	-10.9548	20.726671	-3.9993453	-3.8930008	-13.1383095	37.19377	-9.829306	3.369882	-11.864076	17.905985	-16.722635	6.030665	24.243958	-8.376373	-31.039143	-25.51706	9.630136	-23.4026	-14.903938	3.754586	-18.939518	-12.972509	25.21529	-3.1083195	30.056005	2.1662834	14.683386	-0.5521108	3.0655494	0.13358368	-9.0094385	8.880958	-2.5795128	7.410942	4.4089003	8.997865	0.9226985	17.086704	-5.730153	4.9640565	3.0156074	-12.254306	-9.548885	-2.1329634	16.629732	-5.870228	-18.677332	-11.251941	-20.654318	-2.2090778	6.405333	-15.840425	-4.4600034	-8.2455845	-1.4420289	4.9151325	6.252438	14.587683	8.31719	17.28778	-17.173302	-20.409412	-18.43144	-7.753254	-13.485585	-9.090831	-17.265196	7.938829	1.8227679	1.4272627	7.9464235	-5.2242093	-1.5041443	-18.735067	-9.793658	11.874605	1.4320446	6.716266	3.9177647	-10.184871	13.096784	-1.6964545	-3.6543407	-20.917444	-14.19038	2.784841	24.31939	2.1588228	-4.709604
-0.062149756	-3.0061626	1.7625002	6.988833	-1.4660325	-16.989353	-7.723443	-8.705421	5.5475106	-5.47225	1.0394015	5.7364182	-5.2046604	-3.502048	9.941528	-3.1702666	-18.670424	-4.5801578	-18.888868	7.8812	2.6074228	5.8630624	17.019295	-9.29534	-10.879383	17.74109	-15.257438	-9.0336	-1.0427588	-11.146915	-13.526884	-0.8222829	9.05709	7.380058	-3.1124852	-3.1427164	-20.167444	8.731517	-13.922617	-7.089817	8.0185375	-1.9521286	-0.8044638	-8.4051485	15.447094	-2.1624012	3.9031146	-6.5085993	7.6833706	-8.747065	2.3745198	9.53742	-1.073053	-13.149556	-12.431367	4.042614	-9.583959	-5.020859	2.3311741	-8.773427	-4.1599946	11.144732	-1.9063745	13.961834	0.8091211	6.0679874	-0.5590667	3.0063047	0.59899426	-6.07473	4.4407682	-1.5303	2.5949924	-0.00221074	3.6117675	0.05532887	7.1259184	-2.4598265	0.7240817	-1.9700673	-4.7796392	-3.6541967	-0.97973	4.278745	-2.9698377	-8.711411	-5.4954333	-7.525001	-1.1943123	3.623703	-6.367184	-2.5354073	-3.8676693	0.5293029	1.8792369	2.427462	6.074955	2.3624556	7.580525	-5.7710896	-7.995483	-7.2455997	-3.7639067	-7.316567	-3.355008	-8.419019	5.621427	2.7682688	1.239521	1.222832	-0.27586335	-0.27785027	-8.291246	-5.9137783	5.666149	-0.5628048	2.98691	1.9653364	-3.5011935	5.2074585	-0.63735974	-3.0051627	-8.798461	-6.3815556	1.9525483	9.057333	2.0969756	-2.256532
-1.7861072	-0.83543295	3.898138	7.476001	-4.424635	-19.103855	-11.411766	-10.401749	7.652107	-7.4711633	2.1602445	7.1734047	-8.429168	-2.917136	12.4745	-4.3331084	-26.38235	-7.00341	-25.679981	12.6660595	2.791148	7.904719	24.517977	-8.512712	-12.861563	24.560022	-21.160397	-14.766166	-1.6892087	-15.996255	-19.864109	-0.3924305	13.776375	12.0323715	-7.580666	-4.7281537	-28.524403	12.752477	-20.303661	-8.084254	14.251562	-2.177656	-1.2004809	-11.202464	22.67882	-4.279626	2.8326	-7.221445	12.265837	-10.893953	4.673376	13.001896	-3.8975127	-17.552023	-15.485212	5.7580423	-13.573129	-6.5052547	3.6587656	-12.24707	-7.3786187	16.723372	-2.9923737	18.507507	0.78806543	7.290192	-0.3073528	3.5013664	-0.4142959	-7.850047	4.947322	-1.8479435	3.3555517	2.030466	5.194421	0.61117774	10.015467	-4.268345	2.409972	-0.21847467	-6.0987825	-5.4548845	-0.5137952	7.2355366	-3.920187	-11.219799	-7.3251595	-11.232088	-0.5044999	4.6930337	-8.594995	-4.608261	-4.6892953	-0.26063782	2.401374	3.4198883	8.809914	3.724505	9.650343	-8.633073	-11.53374	-10.141965	-4.8463354	-9.715923	-4.2496047	-10.294515	5.8164296	1.6835666	0.53153896	2.3622947	-1.4646559	-0.78301394	-10.982073	-6.8494344	7.0402365	-0.101300955	3.7422166	2.5398452	-5.833764	7.131896	-1.6764758	-2.7432518	-12.740664	-8.565508	1.8912686	12.747687	1.6279633	-2.6797996
-1.2870922	-2.3182158	1.9129636	5.261161	0.7672054	-11.313523	-4.9756637	-7.9535427	2.864012	-3.9409688	-0.2351778	4.108386	-4.5210423	-1.1897999	6.9582667	-0.30293983	-11.436948	-4.483027	-12.135822	6.428642	2.7782228	3.0335233	10.503192	-5.7801185	-6.0437202	11.207772	-9.710804	-4.7608414	-0.41060495	-6.991338	-9.232559	-1.0031632	5.3719063	5.793664	-1.8216326	-2.5130594	-13.877261	3.5220075	-8.304326	-5.856907	4.161266	-1.8579973	-0.7825884	-5.763389	10.201704	-1.3248756	2.5734355	-4.3858237	5.3198094	-5.6283665	2.525049	6.3681164	-0.40375564	-8.948367	-6.844165	0.19379377	-7.2504625	-3.228792	3.426869	-4.8608313	-3.3641357	7.354714	0.0718108	8.5261965	0.58397156	4.128755	-0.097155064	0.8676498	-0.48214665	-4.0565257	2.1753056	-1.6575267	1.9244677	0.49974924	1.8564981	-0.06936899	5.807192	-2.1428013	0.7940739	-0.14715105	-2.3637607	-2.5223505	-0.39865074	1.7061751	-0.9782397	-5.648456	-3.003505	-4.2857547	-0.28288835	2.557881	-4.7051907	-1.7557898	-2.2142959	0.7002278	2.0180373	0.035148993	3.3227026	2.3714116	5.507262	-4.526381	-4.9804764	-5.86407	-2.450101	-4.4620953	-1.1583273	-4.6010776	3.2036514	2.2925472	0.35238713	0.19211769	0.27092046	-1.5233996	-4.15769	-3.5840828	1.7045338	0.54169637	2.400955	1.2598321	-2.3247218	3.2582853	-1.3017644	-3.542332	-5.6182084	-3.4983163	1.5265044	5.2181664	1.0891515	-2.1131043
-1.056316	-6.1153593	-0.48960495	13.648384	-7.62108	-39.553528	-19.156618	-17.37238	16.86219	-12.675329	4.206702	10.327165	-13.527279	-8.016056	19.999958	-10.952643	-44.56256	-16.643778	-37.396973	21.6302	5.1067386	11.810979	42.00635	-12.50603	-20.690325	41.60843	-32.327744	-20.584341	-3.874245	-21.284912	-29.617815	4.049207	23.18989	12.359353	-15.267376	-5.7385664	-48.850975	23.064898	-31.304192	-6.6783056	19.833406	-3.690522	-4.461117	-9.646683	34.78519	-9.1250515	4.2578936	-11.015029	16.66985	-14.282773	4.6702385	23.717857	-7.4427505	-27.806305	-26.271334	10.113117	-20.893866	-15.035788	1.7888331	-18.870756	-12.9268875	20.825598	-5.281277	31.435274	2.1956255	12.301129	-0.99075824	4.2689147	1.622826	-7.9130106	10.407838	-1.5111395	6.4244533	3.866867	7.3599873	1.1938161	14.698159	-5.390496	3.9457202	3.2048898	-13.142417	-10.605798	-2.7483108	14.571989	-6.9353833	-17.599752	-9.476349	-20.187489	-2.4132009	4.692559	-14.921493	-3.9654088	-7.8440576	-0.37655598	2.6004405	7.561097	15.207942	8.238023	15.530912	-14.937049	-18.689878	-17.147003	-8.914067	-13.507403	-9.568225	-16.963259	7.5367956	0.75887966	2.4201949	8.424606	-2.0928457	-0.32545403	-17.023878	-8.942014	12.642272	1.3328315	6.3315625	3.7976444	-10.899731	13.160654	-1.6521381	-3.3459892	-20.660664	-13.648854	3.3624005	23.840616	1.8538263	-4.772737
-2.5433033	-3.3972065	4.495003	10.64156	-0.511047	-23.610958	-12.131178	-13.459663	6.89103	-9.782176	2.897504	8.078516	-10.359468	-1.8458631	14.671894	-2.3162675	-27.458973	-9.092383	-29.424492	15.396343	3.826641	8.227017	24.330656	-11.646181	-14.837158	28.201986	-21.441841	-12.34235	-0.8572775	-16.536009	-22.596657	-2.6450248	13.058438	14.207089	-5.4688873	-5.567276	-32.006542	10.66897	-20.567268	-12.181552	11.954255	-3.1226552	-1.0485051	-13.960983	23.695679	-3.4408872	4.775092	-9.975841	13.461971	-13.05075	5.03123	14.813135	-1.6007259	-20.805933	-15.972815	3.220661	-16.85796	-7.6896825	5.483275	-12.992287	-8.857167	19.523382	-0.8967578	19.691156	1.1696209	9.252474	0.40227902	3.8799164	-0.55045503	-9.386718	5.9199114	-2.7982361	3.7140744	0.631702	5.329868	1.1470369	12.035459	-5.105501	1.8404864	-1.9628147	-6.969791	-5.9064846	-0.7580465	5.3638473	-3.3286645	-12.890485	-6.9388175	-11.289183	-1.3849577	6.1399055	-10.64986	-3.514231	-4.8974376	0.3578073	4.57348	1.132176	8.934234	4.45535	12.332725	-10.47141	-12.197089	-11.415281	-4.946655	-10.652704	-3.625067	-12.617377	7.709753	4.776791	0.7418258	0.5511213	-0.26526314	-1.9974389	-11.756098	-8.207023	4.9503913	-0.5781361	5.238231	2.845845	-5.3116207	7.657103	-2.3089051	-5.184158	-13.328945	-8.202531	3.1878595	13.14231	2.6402917	-4.877532
0.8617165	-1.0680355	1.1910399	5.0229254	-2.2399633	-11.36035	-6.439372	-5.304916	4.3022723	-5.231443	1.9798309	3.6849108	-4.7918277	-0.22841093	6.493071	-1.2247494	-13.822283	-4.8053575	-14.063681	7.5798707	0.46590886	3.448434	13.21449	-6.0621476	-6.8951783	14.049978	-11.91427	-6.3844633	-1.8652092	-9.756379	-10.630077	0.5085558	7.1728883	5.602921	-3.545316	-2.2323706	-16.371933	5.576659	-8.904603	-5.4568477	7.3792048	-2.0628743	0.6177685	-7.66629	12.338447	-3.414982	1.0819718	-4.775767	6.626428	-5.0178905	3.3628488	7.864213	-1.3056345	-9.638426	-8.512072	2.8834667	-8.677845	-3.9701395	1.2122521	-6.628113	-4.6132903	9.22656	-1.4126236	10.30579	1.2146027	5.1993127	0.008519359	2.086592	-0.99133044	-4.767715	3.120584	-1.2952057	2.4260378	0.017853372	2.8566372	-0.16408597	4.519473	-1.6146398	0.9579033	-1.0249001	-2.8570971	-3.1420517	-0.85859495	3.0093775	-2.1368978	-6.0189524	-3.7810812	-6.5368667	-0.26454037	2.8030174	-5.1289606	-1.8872168	-2.674188	-0.53670806	1.5523591	0.82920927	3.9567552	1.6546731	5.736145	-5.1590524	-5.499598	-5.5423675	-2.297966	-5.0673847	-2.0384307	-5.744342	3.5998237	1.6177628	-0.1004256	2.1109912	0.16943893	-1.1179755	-6.303237	-4.979369	3.1751058	-0.4652799	2.2644744	0.651783	-2.5939443	3.8097503	-0.029493857	-2.645563	-6.228009	-4.773744	1.5651606	6.0563326	2.154342	-0.6480503
0.94260323	-1.7180709	-0.8072499	4.870625	-2.076892	-14.664484	-5.4794674	-7.372107	7.4145746	-5.4772987	1.9559718	4.884239	-3.6321235	-3.9338946	6.936639	-6.1355915	-15.935999	-5.1414385	-13.290512	7.4535265	1.026145	2.238746	15.480213	-4.778986	-5.9000807	13.907265	-12.313719	-7.1853647	-2.2153542	-8.508899	-9.302834	3.6719544	6.2189503	2.6648605	-5.3878484	-2.449874	-17.990301	9.103171	-10.421064	-3.4547024	5.780769	-2.6410193	0.45228326	-5.709684	12.261661	-3.242502	0.98423046	-4.8825665	6.145758	-5.3626614	1.6483539	8.919334	-3.5425696	-8.712582	-9.937651	5.0249968	-6.614085	-5.7934036	-0.6739137	-6.934404	-3.838111	7.120178	-3.0136967	11.288879	0.962549	6.147043	0.10035522	0.86108446	-0.17391251	-3.0114677	3.326837	-1.3091669	3.0202	1.4822998	3.0130677	-0.3576875	5.0272474	-1.1615824	1.8389763	0.6443688	-4.0895305	-2.9204307	-1.3830876	6.6108837	-2.1102953	-6.157629	-3.9176838	-7.536229	0.001889176	1.4752908	-6.014541	-0.8042861	-2.921781	-0.9189396	2.499692	2.577236	5.2020183	2.9614727	5.7644897	-5.6482797	-6.291769	-6.624376	-2.1833909	-3.6616127	-3.4021063	-5.243333	2.1002655	0.5895942	0.6591615	4.1481676	-2.3417497	-0.43075123	-6.608428	-2.8822253	4.3177304	1.3871292	2.289738	1.0774909	-3.4986122	5.197394	-0.27698892	-1.0334169	-6.366433	-4.4053507	0.4112394	8.391316	0.90029985	-0.8501024
-0.8073827	-5.8203363	4.633721	18.59704	-12.139138	-51.698124	-31.981123	-32.206074	26.482979	-22.107656	7.6615105	15.095293	-17.229696	-7.7023697	30.76741	-21.078682	-67.41708	-18.75386	-59.642822	30.456318	3.8547578	19.289076	64.37391	-15.247182	-28.247057	60.515163	-51.546684	-38.00919	-11.512433	-44.271477	-45.31847	7.9588223	28.253918	23.697931	-27.549623	-8.350775	-73.26675	36.78417	-45.827534	-17.460377	30.398933	-5.512047	0.034403212	-25.78405	56.52143	-19.178389	1.089557	-19.803337	26.495161	-25.486605	11.71959	38.581017	-13.610958	-42.67582	-37.744526	19.06649	-33.64292	-19.346474	-1.2951791	-28.786512	-16.800388	37.14185	-9.057848	44.833057	4.068496	21.5912	0.63299453	6.808278	-0.63124996	-17.25545	12.185175	-4.3828187	9.630809	6.659268	12.685988	-0.23607507	22.478493	-6.6240025	9.71604	0.8270183	-14.931125	-12.128378	-2.9668539	27.732563	-8.760426	-28.416412	-20.931217	-31.474722	-0.98837835	8.686832	-22.438437	-5.445566	-10.714866	-4.1698833	7.4780416	11.88332	22.64469	12.872709	22.320192	-25.24708	-28.139	-25.291079	-9.90087	-20.174889	-14.05782	-26.4226	8.796875	1.9597905	0.97795796	11.819375	-10.214207	-0.30329037	-28.70176	-16.140219	20.744154	2.5879292	9.129306	5.7345476	-14.931758	18.080904	-0.7136164	-3.829563	-29.510294	-17.604557	1.564353	34.2059	4.0730443	-4.9700823
-0.6481477	-2.8650265	0.018109731	9.226082	-4.9276943	-27.627523	-9.960623	-9.967337	10.022756	-7.0946836	0.9927698	10.319846	-7.9061575	-8.155349	11.873283	-9.001415	-27.676825	-8.792205	-23.558207	12.05963	2.9360778	6.321925	27.734991	-14.1568365	-11.846417	24.872284	-21.14336	-10.5966625	-1.2446638	-9.091282	-16.701853	1.2646947	12.333444	5.934523	-5.586758	-6.296498	-29.205004	15.827565	-24.021214	-6.074446	11.454593	-1.6202266	-2.668354	-6.7774444	22.154572	-3.5593238	4.433753	-5.5060673	8.981442	-11.455673	0.38643003	12.545385	-5.822928	-17.25667	-18.600597	6.147624	-10.332569	-8.843787	3.5742235	-12.54096	-6.8783255	12.370138	-5.3853474	20.979143	0.4437001	5.961192	-1.150036	3.4582555	1.293926	-5.997345	6.63663	-0.6142734	5.000275	2.987255	4.450713	1.2449156	10.061612	-3.663406	0.49926037	1.2574247	-10.886492	-6.448938	-0.15829268	9.169168	-3.878601	-10.42846	-4.174933	-12.7882	-1.7137384	1.946814	-8.926254	-3.5741177	-6.2263575	1.4893264	0.83807296	3.706164	10.044014	4.09938	10.091767	-8.821844	-12.569747	-10.704564	-7.26886	-9.280372	-6.6698904	-9.589861	6.6977687	0.9869596	3.2526824	4.2106977	-1.1646888	1.8476257	-12.592939	-5.617829	9.505946	-0.11639934	5.2907176	3.727682	-7.208755	9.281013	-1.674592	-1.2187202	-15.266866	-11.714756	2.2673852	16.861313	1.7186363	-2.7710266
