3.342817	2.822822	3.773348	3.023252	1.60206	3.560265	2.962843	2.421604	4.194792	3.882069	2.260071	3.785828	3.961706	3.198107	1.50515	2.40654	3.257439	3.030195	3.560385	0.0	2.120574	1.819544	3.110253	3.080987	1.041393	2.854913	1.342423	2.320146	1.672098
2.700704	2.127105	3.04883	2.170262	1.20412	2.755875	2.049218	1.361728	3.388811	2.969882	0.90309	2.882525	3.104146	2.152288	0.90309	1.857332	2.269513	2.152288	2.578639	0.0	1.653213	0.477121	1.934498	2.049218	0.69897	1.60206	0.477121	0.69897	0.30103
2.448706	1.90309	2.770115	1.863323	0.69897	2.50515	1.633468	1.255273	3.074085	2.663701	0.0	2.638489	2.83123	1.908485	0.954243	1.255273	1.80618	1.973128	2.120574	0.0	1.079181	0.30103	1.886491	1.342423	0.30103	1.380211	0.0	0.0	0.477121
2.799341	2.305351	3.165244	2.193125	1.079181	2.871573	2.376577	1.80618	3.518909	3.022841	1.041393	2.947924	3.255514	2.045323	1.146128	1.812913	2.287802	2.225309	2.885926	0.0	1.462398	0.778151	2.117271	2.462398	0.60206	2.117271	0.477121	1.819544	1.176091
2.618048	2.403121	2.973128	0.954243	0.30103	2.845718	2.537819	2.167317	3.277609	1.633468	0.0	2.635484	3.26031	0.778151	0.0	0.477121	1.50515	2.220108	3.025306	0.0	0.845098	0.0	2.503791	2.641474	0.0	2.481443	0.477121	2.198657	1.544068
2.540329	1.919078	2.877371	2.017033	1.113943	2.509203	1.80618	1.041393	3.218273	2.846955	1.176091	2.598791	2.845098	1.919078	0.845098	1.78533	1.880814	1.838849	2.385606	0.0	1.462398	0.954243	1.643453	1.579784	0.69897	1.342423	0.0	0.477121	0.0
3.368845	2.757396	3.798098	3.053846	1.857332	3.505964	2.862728	2.276462	4.205259	3.931153	2.389166	3.747256	3.922466	3.127753	1.653213	2.702431	3.166726	2.920123	3.478133	0.30103	2.330414	1.845098	2.975432	2.942008	1.431364	2.68842	1.176091	2.1959	1.531479
2.539076	1.986772	2.891537	1.959041	1.041393	2.630428	1.851258	1.255273	3.241048	2.78746	0.60206	2.767898	2.987666	1.908485	0.477121	1.724276	2.045323	2.08636	2.419956	0.0	1.544068	0.477121	1.880814	1.732394	0.60206	1.477121	0.30103	0.30103	0.30103
2.673021	2.20412	3.009451	2.021189	0.90309	2.778874	2.217484	1.716003	3.331427	2.83187	0.30103	2.840733	3.134814	2.025306	0.845098	1.579784	2.127105	2.201397	2.70927	0.0	1.39794	0.477121	2.217484	2.235528	0.30103	2.017033	0.778151	1.556303	0.90309
2.613842	2.243038	2.898725	1.69897	1.041393	2.731589	2.227887	1.851258	3.147367	2.451786	0.0	2.706718	3.039811	1.653213	0.60206	1.462398	1.740363	2.123852	2.62941	0.0	1.612784	0.30103	2.217484	2.245513	0.477121	2.068186	0.845098	1.748188	1.113943
2.466868	1.875061	2.791691	1.857332	0.90309	2.49693	1.740363	1.041393	3.106871	2.657056	0.477121	2.622214	2.819544	1.732394	0.69897	1.556303	1.94939	1.897627	2.238046	0.0	1.39794	0.30103	1.60206	1.623249	0.30103	1.230449	0.477121	0.477121	0.0
