3.317018	2.745855	3.732796	3.035029	1.662758	3.487138	2.871573	2.278754
2.811575	2.553883	3.1529	1.556303	0.954243	3.003461	2.642465	2.252853
3.087781	2.665581	3.502017	2.631444	1.278754	3.32531	2.822168	2.361728
2.447158	2.170262	2.731589	1.146128	0.0	2.613842	2.235528	1.886491
3.342817	2.822822	3.773348	3.023252	1.60206	3.560265	2.962843	2.421604
2.933487	2.64836	3.254064	1.732394	0.477121	3.104828	2.730782	2.330414
2.658011	2.296665	2.999131	1.880814	1.146128	2.816904	2.326336	1.94939
2.700704	2.127105	3.04883	2.170262	1.20412	2.755875	2.049218	1.361728
3.504199	2.887054	3.950462	3.160168	2.079181	3.62634	2.953276	2.227887
3.141763	2.713491	3.553276	2.729974	1.380211	3.384891	2.892095	2.419956
2.875061	2.385606	3.220108	2.332438	1.342423	3.002598	2.409933	1.924279
2.448706	1.90309	2.770115	1.863323	0.69897	2.50515	1.633468	1.255273
3.426511	3.083861	3.857815	2.842609	1.342423	3.703291	3.277609	2.856729
2.882525	2.562293	3.238548	1.908485	1.0	3.042576	2.644439	2.243038
3.320769	2.816241	3.774444	3.064083	1.431364	3.588272	3.034628	2.531479
3.056524	2.382017	3.450711	2.70757	1.531479	3.126131	2.340444	1.568202
2.904716	2.363612	3.311118	2.547775	1.30103	3.084934	2.515874	1.875061
3.743431	3.214579	4.186419	3.430881	2.170262	3.944384	3.37328	2.844477
3.43313	2.788875	3.849481	3.044148	2.017033	3.501196	2.788168	2.041393
2.737193	2.240549	3.033424	2.060698	1.176091	2.756636	2.167317	1.612784
2.763428	2.403121	3.146748	2.056905	1.079181	2.934498	2.469822	2.041393
3.485579	2.961895	3.941958	3.203033	1.819544	3.718419	3.169086	2.641474
3.137037	2.700704	3.537441	2.741939	1.20412	3.382917	2.854913	2.390935
2.799341	2.305351	3.165244	2.193125	1.079181	2.871573	2.376577	1.80618
3.192846	2.632457	3.633771	2.825426	1.579784	3.352761	2.694605	2.123852
2.55145	2.143015	2.869232	1.763428	0.845098	2.630428	2.123852	1.662758
3.095518	2.475671	3.49304	2.713491	1.531479	3.178113	2.469822	1.78533
2.644439	2.212188	2.969882	1.94939	1.146128	2.718502	2.252853	1.80618
3.830909	3.325516	4.280897	3.500099	2.20412	4.057932	3.489396	2.994757
2.646404	2.33646	2.931458	1.70757	0.845098	2.767156	2.38739	1.986772
3.367542	2.846337	3.78951	3.036629	1.361728	3.568436	3.0086	2.547775
2.618048	2.403121	2.973128	0.954243	0.30103	2.845718	2.537819	2.167317
2.540329	1.919078	2.877371	2.017033	1.113943	2.509203	1.80618	1.041393
3.469969	2.941014	3.909181	3.064458	1.826075	3.634981	3.039811	2.499687
3.368845	2.757396	3.798098	3.053846	1.857332	3.505964	2.862728	2.276462
3.029789	2.361728	3.450557	2.702431	1.462398	3.125156	2.404834	1.591065
2.539076	1.986772	2.891537	1.959041	1.041393	2.630428	1.851258	1.255273
2.673021	2.20412	3.009451	2.021189	0.90309	2.778874	2.217484	1.716003
2.613842	2.243038	2.898725	1.69897	1.041393	2.731589	2.227887	1.851258
3.522966	2.928908	3.955255	3.15564	1.959041	3.659346	2.995196	2.354108
2.466868	1.875061	2.791691	1.857332	0.90309	2.49693	1.740363	1.041393
2.857935	2.50515	3.246006	2.10721	1.041393	3.026125	2.574031	2.152288
2.509203	1.857332	2.839478	1.977724	1.041393	2.489958	1.724276	0.90309
3.218798	2.522444	3.66323	2.942504	1.799341	3.322633	2.61066	1.799341
2.947924	2.71433	3.327563	1.531479	0.778151	3.198107	2.855519	2.481443
2.758912	2.238046	3.061452	2.021189	1.30103	2.764176	2.193125	1.662758
3.240799	2.698101	3.647089	2.840733	1.491362	3.376759	2.812913	2.257679
3.415307	2.808211	3.870521	3.130655	1.845098	3.582291	2.952308	2.357935
2.735599	2.120574	3.091315	2.220108	1.20412	2.738781	2.012837	1.255273
2.669317	2.404834	3.031812	1.623249	0.845098	2.890421	2.522444	2.136721
2.557507	1.982271	2.909021	1.995635	1.0	2.659916	1.826075	1.230449
3.064832	2.691965	3.437433	2.542825	1.255273	3.294025	2.835691	2.404834
2.849419	2.632457	3.176959	1.113943	0.90309	3.059563	2.740363	2.38739
3.655619	3.110253	4.093352	3.30963	2.029384	3.839918	3.242541	2.68842
2.723456	2.472756	3.058046	1.579784	0.845098	2.936514	2.586587	2.201397
3.295787	2.755875	3.731347	3.003461	1.763428	3.495544	2.914343	2.372912
2.682145	2.1959	2.994317	2.0	1.20412	2.711807	2.113943	1.690196
2.580925	2.350248	2.905256	1.39794	0.30103	2.79796	2.480007	2.117271
3.123525	2.471292	3.569842	2.850033	1.681241	3.26998	2.577492	1.939519
2.691081	2.451786	3.042576	1.176091	0.0	2.914343	2.568202	2.206826
2.797268	2.350248	3.161967	2.149219	1.342423	2.917506	2.40654	1.929419
2.814248	2.570543	3.168792	1.579784	0.60206	3.049218	2.691081	2.32838
2.514548	2.049218	2.882525	1.968483	1.041393	2.651278	2.11059	1.579784
3.168792	2.884229	3.548144	2.318063	0.845098	3.40807	3.011993	2.633468
2.645422	2.201397	2.980003	2.075547	0.778151	2.770115	2.225309	1.732394
2.567026	1.995635	2.939519	2.045323	1.0	2.655138	1.90309	1.230449
2.646404	2.212188	3.008174	1.968483	0.69897	2.760422	2.25042	1.732394
3.072985	2.539076	3.4843	2.767898	1.50515	3.268344	2.705008	2.139879
2.641474	2.041393	2.972203	2.152288	1.079181	2.733197	1.886491	1.322219
2.921166	2.611723	3.285782	2.130334	1.230449	3.121231	2.719331	2.30963
2.935507	2.641474	3.289143	2.037426	1.230449	3.126456	2.733197	2.334454
2.660865	2.283301	2.984977	1.838849	1.20412	2.790988	2.344392	1.886491
2.857332	2.445604	3.198382	2.143015	1.30103	2.967548	2.465383	1.995635
2.937016	2.704151	3.323871	1.230449	0.90309	3.182129	2.861534	2.468347
2.906874	2.498311	3.284431	2.271842	1.322219	3.040998	2.539076	2.117271
2.451786	1.954243	2.722634	1.755875	1.113943	2.434569	1.892095	1.342423
3.256477	2.801404	3.659916	2.812245	1.591065	3.464042	2.956168	2.495544
2.662758	2.352183	2.97359	1.740363	0.845098	2.826075	2.41162	2.017033
2.669317	2.320146	3.017451	1.857332	0.778151	2.828015	2.41162	1.982271
3.083861	2.649335	3.484157	2.697229	1.431364	3.31639	2.784617	2.330414
2.462398	1.869232	2.810904	1.959041	1.0	2.514548	1.690196	1.146128
2.684845	2.424882	3.020775	1.60206	1.146128	2.898176	2.541579	2.136721
2.489958	1.913814	2.838849	1.959041	0.845098	2.55145	1.812913	1.113943
2.678518	2.100371	3.017868	2.082785	0.778151	2.7348	2.068186	1.20412
2.644439	2.371068	2.981819	1.681241	0.845098	2.837588	2.485721	2.103804
2.867467	2.605305	3.226342	1.819544	1.0	3.084219	2.717671	2.338456
2.823474	2.294466	3.126131	2.225309	1.361728	2.800717	2.262451	1.748188
2.656098	2.252853	3.014521	2.041393	1.278754	2.741152	2.271842	1.80618
2.514548	1.90309	2.875061	1.986772	1.079181	2.541579	1.80618	1.041393
2.70757	2.245513	3.043362	2.012837	1.113943	2.786751	2.212188	1.755875
2.593286	2.012837	2.969416	2.11059	1.278754	2.670246	1.908485	1.30103
2.474216	2.113943	2.758155	1.20412	0.69897	2.579784	2.20412	1.755875
3.607241	3.123198	4.059109	3.238799	1.799341	3.83155	3.295347	2.781755
3.458033	2.87564	3.901948	3.17406	1.78533	3.642662	3.022428	2.439333
3.437592	2.774517	3.898067	3.135769	1.934498	3.55145	2.859739	2.11059
2.702431	2.274158	3.077731	2.033424	1.0	2.845098	2.322219	1.819544
